Stkcd,other_receivables,fix_assets_net,intangible_assets_net,ttl_assets,ttl_current_assets,net_assets,total_liab,current_liab,year,retained_earnings
300176,73470216.75,1003579106.25,116482518.41,2858748336.82,1418521895.91,1348829250.96,1509919085.86,1373429640.25,2018,922241594.3199999
300176,8130259.31,965005276.64,110613193.62,2106907369.34,910932751.6,900330013.35,1206577355.99,1099228486.84,2019,493742356.71
300177,6558630.44,52894597.76,20497454.6,940908452.75,746662010.47,827186490.55,113721962.2,112721628.82,2012,175847836.35999998
300177,8842875.42,65012522.66,39084271.5,1143566818.44,818741040.04,1009806394.51,133760423.93,124745090.59,2013,283630947.99
300177,16642112.14,174502015.05,64058727.5,1306958084.88,915344049.59,1114697810.46,192260274.42,176720027.49,2014,363026522.8
300177,21789225.63,173372238.65,98632148.28,1903468317.19,1416905175.52,1662974899.77,240493417.42,224103681.3,2015,353703135.43
300177,30059854.87,177891722.92,134505880.09,2057592807.51,1488213576.11,1673769242.72,383823564.79,363224782.23,2016,368216820.45000005
300177,37711386.71,178591635.61,172702983.38,2494305197.48,1566364456.7,1913252797.89,581052399.59,492533638.89,2017,428675039.28000003
300177,39836448.37,194951629.42,188474167.48,2789001902.54,1703667961.91,2110974573.75,678027328.79,548110770.16,2018,512140427.51
300177,74905512.06,217493151.01,163103154.42,3174850243.44,2118899662.89,2062288004.2,1112562239.24,994290519.57,2019,347939734.6
300178,8437067.48,159325700.42,168005481.39,1215367348.2,788800822.42,1058420850.54,156946497.66,148415917.49,2012,265131005.67999998
300178,23401236.86,150888127.09,175043827.75,1397219373.97,708163689.07,1146006423.34,251212950.63,236027973.57,2013,341225192.48999995
300178,23687444.22,179122403.64,172986902.71,2123512271.94,1563061639.05,1253440942.22,870071329.72,863347809.72,2014,443939663.48999995
300178,32186180.79,177681993.37,171874002.12,3283726946.74,1080617829.69,1438264205.02,1845462741.72,1753888768.22,2015,572666714.65
300178,64650678.58,282223464.36,167249800.1,4715815849.62,1302333087.39,1714235472.06,3001580377.56,2915473591.33,2016,712805971.91
300178,206880160.54,394365518.73,257811913.1,7054327515.81,2860617805.43,2914611706.08,4139715809.73,3697062279.38,2017,975293942.53
300178,714126901.12,422355936.19,491794701.09,9253541748.81,3975558352.53,3207471299.39,6046070449.42,5658497057.55,2018,1112851324.56
300178,3300616688.52,315970017.46,132586217.92,6519405740.8,4684103319.33,1342762494.19,5176643246.61,4951261432.52,2019,-489684413.06
300179,534777.74,111039193.92,28445871.6,730299593.28,588191754.6,674339625.2,55959968.08,25767780.96,2012,144840486.05
300179,1383193.44,118104658.13,31589430.57,837091378.27,570445646.28,700404755.58,136686622.69,52626497.9,2013,159743340.15
300179,3472586.86,158435118.13,30815043.18,849112657.5,606692172.36,722750816.54,126361840.96,94137074.93,2014,186401496.31
300179,1934871.5,171650985.44,29810338.31,855745654.05,565169318.23,744093800.97,111651853.08,84152092.52,2015,210928507.44
300179,1640048.68,172752645.75,28644569.64,861618004.2,541636219.55,747918751.62,113699252.58,80413413.87,2016,216519976.8
300179,4082592.07,176532371.39,29309358.05,980880677.09,602408681.28,805054585.77,175826091.32,145969478.7,2017,278090066.21999997
300179,36763696.36,196238932.38,28209409.77,1086680211.24,695503630.48,845185999.37,241494211.87,207869648.24,2018,293017170.12
300179,7816074.91,218971266.21,26792789.48,1158477684.6,724934022.14,915825017.15,242652667.45,206477272.22,2019,333258336.14
300180,3115630.48,630897093.42,54560354.63,1335266423.32,632267951.71,1248244831.43,87021591.89,86611591.89,2012,312893189.49
300180,1630864.65,626553593.18,64337581.99,1389213848.95,652645061.88,1322291133.67,66922715.28,48207715.28,2013,386939491.73
300180,4589630.05,685783537.53,324783273.85,1768110178.33,661964276.31,1419125550.55,348984627.78,142898315.78,2014,482048108.61
300180,6570918.72,738740465.87,316925851,2643849402.58,607664044.64,1525422048.08,1118427354.5,733661042.5,2015,588344606.14
300180,42826410.8,2007987613.02,315750745.36,3842902917.9,1112985793.59,2632180177.98,1210722739.92,848313541.07,2016,674642736.0400001
300180,83557350.15,2292372679.07,311392790.54,6621061858.52,1741212565.36,4870137626.07,1750924232.45,1274617073.85,2017,909684465.73
300180,69417403.15,3100324727.22,320156093,7539574490.71,2045291277.98,5135880073.82,2403694416.89,1561294444.6,2018,1173554777.67
300180,78724221.88,3065954449.05,401142476.01,8390052812.23,2165414674.93,5250713742.65,3139339069.58,2787405043.49,2019,1292168594.4099998
300181,2389114.13,276373116.44,41716831.1,864186901.94,470855357.06,705919722.43,158267179.51,122394605.54,2012,152502114.44
300181,2236729.36,363676050.45,40127238.58,941897223.33,513442822.32,772517250.16,169379973.17,153011146.56,2013,219099642.17000002
300181,1929790.41,430985705.34,42079087.65,1181516451.03,547903938.01,871762783.79,309753667.24,242128587.99,2014,250283845.39
300181,2682129.98,483335407.12,45672105.55,1850546582.9,1102498393.88,1435603980.36,414942602.54,321661270.65,2015,271696836.59000003
300181,20963001,461526853.57,75381267.95,2037850043.77,1009042818.31,1471852204.29,565997839.48,420686755.52,2016,301113522.67
300181,7112986.77,603034504.68,76446799.65,2152430710.1,933783804.94,1490374973,662055737.1,528493070.79,2017,334081308.42
300181,109981882.2,648814284.16,79579832.77,2113803493.39,888351023.97,1387302366.08,726501127.31,593982101.4,2018,342660580.71
300181,27497575.77,726943585.71,74901747.3,2050645692.02,690910086.08,1407788113.65,642857578.37,512402405.15,2019,319563435.25
300182,24813979.36,87695067.54,37506818.87,1266166889.81,1037995124.38,1153524473.59,112642416.22,111542416.22,2012,264857445.57999998
300182,76128392.2,156565996.26,36373333.2,1918338081.03,1565833785.5,1437483061.53,480855019.5,477599942.8,2013,405855131.72999996
300182,69539748.84,140934942.58,44993282.37,2340314128.75,1766235143.87,1727561629.91,612752498.84,612673374.44,2014,616418575.88
300182,150661020.67,169157472.28,46755952.17,6020988897.27,3178034341.86,4334092877.44,1686896019.83,1568496019.83,2015,1073952813.63
300182,209388936.92,169849288.66,730490281.34,12671934124.46,4735081275.53,9012102631.02,3659831493.44,2701673846.29,2016,1852635075.89
300182,486820224.89,147336554.78,1446986252.07,15149332153.78,6350549607.27,9717822072.2,5431510081.58,4232248980.4,2017,2753143040.2000003
300182,1007913617.65,68560013.9,1768853633.1,15931776871.86,7469026440.71,9700419357.39,6231357514.47,5194697152.54,2018,2735743085.85
300182,973497980.35,48594223.68,2159107474.31,12683526437.52,5692324004.54,7376843541.36,5306682896.16,4863200047.35,2019,413747026.66999996
300183,1098119.21,13077541.58,6195579.42,1595933041.43,1575548249.24,1526740387.58,69192653.85,59863887.3,2012,463352419.40999997
300183,5569255.92,14137088.16,5661311.82,1813429745.5,1791457445.64,1730181802.45,83247943.05,70218158.33,2013,589519677.6899999
300183,4190243.91,12420347.25,38122306.73,2067371653.9,1960701307.18,1882936999.27,184434654.63,169033496.56,2014,723556565.81
300183,6559819.38,15312613.48,73420624.56,2468890443.89,1870526610.69,2268989710.41,199900733.48,164717328.12,2015,932731512.6800001
300183,6932048.23,22266259.81,70471716.54,2788928833.72,2095210614.81,2529551931.38,259376902.34,219528421.32,2016,1198551347.58
300183,9369062.24,171421522.13,66333167.36,3069897549.86,2293904273.19,2709035864.37,360861685.49,333005772.5,2017,1323289466.76
300183,17641759.68,236406950,64774078.23,3205321638.61,2424880692.55,2822300386.11,383021252.5,351885622.85,2018,1337422045.56
300183,10846368.03,383597596.56,59190131.66,3232315993.79,2500676291.24,2928803184.82,303512808.97,273420381.07,2019,1448148625.21
300184,1309664.52,4842197.97,4349715.28,497713113.05,397788814.85,447825712.62,49887400.43,48847400.43,2012,59890851.82
300184,978920.28,51637665.88,41814272.16,489030272.24,335173531.46,434168410.63,54861861.61,53841861.61,2013,46983343.980000004
300184,1313488,161168170.23,48369750.86,914430696.93,535211017.5,632152642.76,282278054.17,279483041.45,2014,67293213.11999999
300184,1323681.37,167666435.28,50542021.74,1004815298.45,609384018.18,687956251.12,316859047.33,314762372.18,2015,104315419.36
300184,3349570.99,216762082.82,68663807.68,1741812808.77,1041048038.05,1304864422.41,436948386.36,424303607.42,2016,151664459.11
300184,49869293.46,217484552.37,62991593.82,6126845151.72,3445217289.22,4203935184.72,1922909967,1911879251.78,2017,475482990.97999996
300184,58924284.04,223637869.55,59465760.86,6466161678.73,3792570635.89,4575928273.57,1890233405.16,1881224329.19,2018,799972336.1
300184,66444825.78,228772439.5,55928419.79,6517246026.51,3899274186.18,4694457995.43,1822788031.08,1803711525.94,2019,933201949.1899999
300185,5444684.98,1384832338.06,243557713.79,6314462825.8,3182305208.92,3684095614.69,2630367211.11,2272163328.62,2012,434312187.98
300185,6743254.8,1584991117.87,354977774.79,6787478372.9,2862573737.22,3738752579.96,3048725792.94,2663050490.26,2013,402932111.45
300185,8806411.85,1541217614.46,322065787.03,6890536952.29,2804906154.4,3649428858.94,3241108093.35,2811438554.35,2014,456597651.7
300185,39877685.48,3323138777.74,509071291.45,7890782037.14,3467538588.99,3865254452.89,4025527584.25,2832214107.8,2015,514223534.64
300185,7256552.52,3189638563.9,497477795.6,9100316026.81,4618253685.25,5300295154.78,3800020872.03,2971272458.99,2016,571513038.74
300185,14068559.66,3645663922.57,523412979.24,10088497335.05,5052670826.93,5411187142.99,4677310192.06,3877588581.76,2017,654321294.49
300185,24657974.85,4199813905.28,502011746.64,10365983318.46,5002386169.32,5332783804.7,5033199513.76,4001768941.8,2018,740788434.28
300185,20916262.85,4490178536.05,498859367.46,12295248599.25,6633961601.51,5496769671.54,6798478927.71,5686527503.43,2019,904722917.4100001
300186,9180297.3,236957026.99,59237250.84,2178561617.87,1798230817.5,2073686011.68,104875606.19,100977222.18,2012,432434747.43
300186,8270939.54,339213763.78,77856738.84,2442214872.53,1778307353.21,2201032199.39,241182673.14,206870173.27,2013,510463726.49
300186,15288090.41,539662428.1,76114977.52,2397559595.97,1601376350.69,2182992444.2,214567151.77,186253092.86,2014,461246555.86
300187,13397243.42,52373438.37,6320931.13,1219354106.36,1000231563.28,799474313.84,419879792.52,419879792.52,2012,131615809.01
300187,20510943.17,135162071.18,14108283.02,1377552377.18,1102384610.83,854295872.47,523256504.71,522787754.71,2013,185620148.3
300187,16330169.43,138600402.11,14249413.13,1556683445.99,1139600886.59,909635021.98,647048424.01,646642174.01,2014,235224007.52
300187,32296823.69,110175809.93,24333546.33,2310705023.99,1530040272.79,1332454876.09,978250147.9,797673397.9,2015,336741131.03
300187,80874784.09,101430691.62,680206698.01,2995901684.4,1869121970.45,1539521473.18,1456380211.22,1365085344.83,2016,471787387.12
300187,77433735.06,275581766.48,662277649.09,3192347188.85,1908478351.35,1688293447.32,1504053741.53,1423204365.91,2017,599094650.68
300187,66439762.86,486014778.66,728282940.8,3330781464.41,1752735535,1536776470.91,1794004993.5,1635983695.43,2018,413002413.88
300187,45424666.99,376668863.5,668772844.98,2750107194.41,1272831020.07,1611628427.28,1138478767.13,1051615699.82,2019,473975768.59000003
300188,18912204.68,89368012.06,15665712.63,927163278.02,643894437.16,781270363.19,145892914.83,127073934,2012,184738331.2
300188,28482252.71,231628903.65,29788688.43,1045432911.63,675238962.98,850914626.67,194518284.96,177725690.05,2013,224389213.57
300188,38856979.55,244151252.04,55037614.48,1314447084.12,929586692.64,957961109.23,356485974.89,334183056.37,2014,332340076.84
300188,39309169.16,252465899.57,44764196.74,2202465810.75,1212659172.61,1691327898.75,511137912,482746821.03,2015,455533931.46000004
300188,42829838.68,263108815.28,42313669.27,2626752979,1592887000.97,1892615125.78,734137853.22,710021526.79,2016,623540340.72
300188,46741026.17,273135664.77,48156697.58,3111938828.79,1884178001.89,2350400293.44,761538535.35,721341610.31,2017,872792732.19
300188,71547601.94,269979915.61,53958244.97,3444140529.17,2111305018.81,2573119010.75,871021518.42,811084440.6,2018,1076646614.82
300188,81769179.2,387910370.69,63074689.62,4200148312.04,2610906147.21,2984452690.86,1215695621.18,1129107313.76,2019,1304171260.3
300189,49418913.36,89037583.26,84377339.39,1586708360.17,1239223002.5,1435554911.91,151153448.26,130480950.06,2012,184063513.65
300189,12034797.9,166410495.1,233601566.84,1683586493.05,999348674.15,1465071643.54,218514849.51,170049207.95,2013,209680825.26999998
300189,19364788.05,293126771.31,216369611.11,1583828602.68,823007115.68,1342470852.62,241357750.06,166433340.63,2014,106875916.78
300189,25580530.01,324545857.65,209462875.02,2281506675.48,1434907408.98,2052252963.34,229253712.14,143808812.54,2015,86516931.61000001
300189,20619089.9,305754096,194989356.78,3237552422.06,2324418244.56,2092741852.34,1144810569.72,1054849955.44,2016,100394979.41
300189,8659382.22,317749559.22,188813396.98,2491384955.18,1549577211.01,2060077329.13,431307626.05,358373994.38,2017,78929324.15
300189,9026920.02,200760513.66,166959032.16,1497545654.67,488094562.26,1408662770.87,88882883.8,80868499.47,2018,99344604.50999999
300189,27656714.63,174620512.08,158191145.92,1122177083.34,252480470.32,1044850709.78,77326373.56,68573824.92,2019,-249973234.10999998
300190,17187611.29,37012114.04,66504836.17,1132152508.96,976078830.13,952664430.45,179488078.51,174018777.75,2012,122739547.12
300190,80313214.32,36852706.52,171964302.49,1179446486.44,750989889.63,976427109.73,203019376.71,189437307.27,2013,132064127.12
300190,56411992.7,220620667.81,318985425.5,1972137293.86,1049200289.52,1495015082.24,477122211.62,449870080.74,2014,212470729.04000002
300190,76135323.18,225845686.44,669102435.92,2777565349.54,1404449800.91,1610335995.11,1167229354.43,961951836.78,2015,315624360.45
300190,95727161.14,351591078.37,745047054.69,4491346557.63,2863110583.2,2839074379.94,1652272177.69,1099027833.3,2016,390971740.5
300190,68157641.38,435785823.68,896280721.28,6139644965.5,3523450429.85,3742897270.94,2396747694.56,1418679173.49,2017,509268825.79
300190,109579422.43,558875328.97,1295386805.32,7212673349.94,3808884966.86,3724079028.93,3488594321.01,2381641211.33,2018,696407889.25
300190,162854249.34,657761854.72,1412008510.99,8104684132.4,4354478726.59,4009286201.19,4095397931.21,3287886851.79,2019,973929366.94
300191,183634.4,86256585.73,51034615.76,1153504058.81,917482697.26,1119459008.79,34045050.02,18557550.02,2012,249737170.31
300191,515325.63,171275333.99,69046308.79,1247407730.5,991275379.28,1201449752.54,45957977.96,32289527.96,2013,332345557.45
300191,1357354.51,176610969.12,61236980.32,1242798990.53,988543605.55,1216904451.44,25894539.09,12607339.09,2014,347319718.15
300191,443519.53,168258700.33,67073315.81,1258551036.91,954870416.76,1166861486.06,91689550.85,78783600.85,2015,296418275.28
300191,187150.73,162041613.51,48573355.31,1278544291.44,855049258.82,1177935230.06,100609061.38,97984361.38,2016,304581743.15999997
300191,3918423.35,163457083.38,41073652.01,1270246150.43,817805531.38,1191734215.44,78511934.99,66007830.9,2017,284602938.68
300191,7179553.49,166357544.94,34499366.31,1400044324.59,926550832.28,1261474840.8,138569483.79,107624097.65,2018,310401392.31
300191,1448322.19,182899693.27,27975746.4,1769423268.38,790950496.28,1206682794.96,562740473.42,197361594.38,2019,330179788.82
300192,2762778.4,58422116.82,27579574.46,718543134.24,554488013.27,594106608.24,124436526,124436526,2012,148801384.04
300192,3565903.71,56855774.76,29900119.54,751316109.48,515259109.45,622285479.07,129030630.41,129030630.41,2013,176200492.67000002
300192,3431016.68,249617019.22,29265407.01,814154012.86,474286717.07,650400272.62,163753740.24,163753740.24,2014,210212691.26
300192,3073584.25,306849500.46,28534238.36,802922800.59,461352544.19,678696457.69,124226342.9,124226342.9,2015,240083796.12
300192,4277862.79,300497985.65,28777969.59,809439733.68,467327926.37,708249836.74,101189896.94,100511896.94,2016,263956275.36
300192,11090121.78,286472536.16,41870210.57,1702326927.14,677031412.81,853977540.83,848349386.31,469809386.31,2017,264870120.13
